subjCode,environmentCondition_VS_1to4_ES_5,movement_Static_1_Movement_2,presentation_Simultaneous_1_Successive_2,trialNumber,currentPositionNumber,currentPositionObject,bodyOrientation_360,bodyOrientation_PlusMin180,targetNumber,targetObject,correctResponse_pointingDirection,subjectPointingDirection,signedError,absoluteError,latency,absoluteError_withoutOutliers,latency_withoutOutliers,learningRepetitionsForMemorizingTheLayout,Gender_Male_1_Female_2,Age,NauseousDuringExperiment_Yes_1_No_2,experiencesInVirtualReality_None_1_Expert_5,SenseOfDirection_VeryBad_1_VeryGood_5
34,4,2,2,39,5,hair dryer,45,45,1,teapot,179,211.821,31.8212,31.8212,9496.13,31.8212,9496.13,1,2,25,2,2,3
34,4,2,2,40,5,hair dryer,135,135,6,trumpet,224,284.764,59.764,59.764,7386.5,59.764,7386.5,1,2,25,2,2,3
34,4,2,2,41,4,banana,90,90,1,teapot,179,135,-45,45,10070.6,45,10070.6,1,2,25,2,2,3
34,4,2,2,42,6,trumpet,225,-135,5,hair dryer,314,296.059,-18.9408,18.9408,6642,18.9408,6642,1,2,25,2,2,3
34,4,2,2,43,1,teapot,0,0,3,hammer,89,68.9357,-21.0643,21.0643,8289.75,21.0643,8289.75,1,2,25,2,2,3
34,4,2,2,44,2,horse,135,135,6,trumpet,269,279.212,9.2125,9.2125,10557.3,9.2125,10557.3,1,2,25,2,2,3
34,4,2,2,45,1,teapot,90,90,5,hair dryer,314,296.096,-18.9041,18.9041,9316.19,18.9041,9316.19,1,2,25,2,2,3
34,4,2,2,46,7,racket,315,-45,4,banana,224,245.822,20.8215,20.8215,6199.06,20.8215,6199.06,1,2,25,2,2,3
34,4,2,2,47,5,hair dryer,135,135,2,horse,134,135,0,0,7255.5,0,7255.5,1,2,25,2,2,3
34,4,2,2,48,3,hammer,0,0,2,horse,314,310.849,-4.1507,4.1507,5066.81,4.1507,5066.81,1,2,25,2,2,3
34,4,2,2,49,2,horse,90,90,1,teapot,89,316.199,-133.801,133.801,3300.75,#NULL!,3300.75,1,2,25,2,2,3
34,4,2,2,50,2,horse,0,0,1,teapot,179,177.343,-2.6568,2.6568,9096.88,2.6568,9096.88,1,2,25,2,2,3
34,4,2,2,51,6,trumpet,135,135,7,racket,0,60.7603,60.7603,60.7603,3871.81,60.7603,3871.81,1,2,25,2,2,3
34,4,2,2,52,2,horse,135,135,5,hair dryer,314,307.991,-7.0087,7.0087,11978.1,7.0087,11978.1,1,2,25,2,2,3
34,4,2,2,53,2,horse,45,45,3,hammer,89,17.1861,-72.8139,72.8139,4545.63,72.8139,4545.63,1,2,25,2,2,3
34,4,2,2,54,1,teapot,90,90,6,trumpet,296,291.224,-5.7755,5.7755,8747.44,5.7755,8747.44,1,2,25,2,2,3
34,4,2,2,55,6,trumpet,135,135,5,hair dryer,44,65.7329,20.7329,20.7329,3434.5,20.7329,3434.5,1,2,25,2,2,3
34,4,2,2,56,2,horse,135,135,3,hammer,0,0,0,0,8375.94,0,8375.94,1,2,25,2,2,3
34,4,2,2,57,6,trumpet,180,180,3,hammer,0,355.308,-4.6922,4.6922,5550.69,4.6922,5550.69,1,2,25,2,2,3
34,4,2,2,58,4,banana,0,0,3,hammer,269,243.28,-26.7197,26.7197,4460.25,26.7197,4460.25,1,2,25,2,2,3
34,4,2,2,59,3,hammer,270,-90,7,racket,134,156.838,21.8379,21.8379,6546.25,21.8379,6546.25,1,2,25,2,2,3
34,4,2,2,60,3,hammer,270,-90,4,banana,179,93.5041,-86.4959,86.4959,3736.19,86.4959,3736.19,1,2,25,2,2,3
34,4,2,2,61,1,teapot,0,0,5,hair dryer,44,42.6967,-2.3033,2.3033,3724.56,2.3033,3724.56,1,2,25,2,2,3
34,4,2,2,62,5,hair dryer,270,-90,4,banana,224,225,0,0,9513.94,0,9513.94,1,2,25,2,2,3
34,4,2,2,63,2,horse,180,180,5,hair dryer,269,270,0,0,7947.94,0,7947.94,1,2,25,2,2,3
34,4,2,2,64,6,trumpet,225,-135,7,racket,269,218.66,-51.3396,51.3396,4393.19,51.3396,4393.19,1,2,25,2,2,3
34,4,2,2,65,6,trumpet,315,-45,1,teapot,251,219.194,-32.8063,32.8063,5556.69,32.8063,5556.69,1,2,25,2,2,3
34,4,2,2,66,1,teapot,180,180,2,horse,179,181.471,1.4711,1.4711,11384.1,1.4711,11384.1,1,2,25,2,2,3
34,4,2,2,67,1,teapot,90,90,2,horse,269,167.785,-102.215,102.215,1870.31,#NULL!,1870.31,1,2,25,2,2,3
34,4,2,2,68,3,hammer,0,0,2,horse,314,290.727,-24.2729,24.2729,7540.13,24.2729,7540.13,1,2,25,2,2,3
34,4,2,2,69,7,racket,225,-135,5,hair dryer,44,303.099,-101.901,101.901,2683.88,#NULL!,2683.88,1,2,25,2,2,3
34,4,2,2,70,7,racket,225,-135,6,trumpet,89,90,0,0,3401.13,0,3401.13,1,2,25,2,2,3
34,4,2,2,71,4,banana,270,-90,7,racket,89,108.785,18.7852,18.7852,3554.81,18.7852,3554.81,1,2,25,2,2,3
34,4,2,2,72,3,hammer,90,90,4,banana,0,215.871,-144.129,144.129,2631.38,#NULL!,2631.38,1,2,25,2,2,3
54,5,2,2,1,7,racket,315,-45,3,hammer,269,261.901,-8.0985,8.0985,25639.5,8.0985,25639.5,1,1,27,2,3,2
54,5,2,2,2,6,trumpet,225,-135,5,hair dryer,314,337.689,22.6891,22.6891,17978.3,22.6891,17978.3,1,1,27,2,3,2
54,5,2,2,3,2,horse,180,180,5,hair dryer,269,246.801,-23.199,23.199,38757.1,23.199,38757.1,1,1,27,2,3,2
54,5,2,2,4,3,hammer,270,-90,4,banana,179,150.853,-29.1474,29.1474,17760.1,29.1474,17760.1,1,1,27,2,3,2
54,5,2,2,5,5,hair dryer,135,135,6,trumpet,224,243.098,18.0978,18.0978,18201.8,18.0978,18201.8,1,1,27,2,3,2
54,5,2,2,6,7,racket,270,-90,4,banana,269,267.464,-2.5357,2.5357,74118.2,2.5357,#NULL!,1,1,27,2,3,2
54,5,2,2,7,6,trumpet,180,180,7,racket,314,301.245,-13.7549,13.7549,12134.6,13.7549,12134.6,1,1,27,2,3,2
54,5,2,2,8,3,hammer,90,90,2,horse,224,180,-45,45,111486,45,#NULL!,1,1,27,2,3,2
54,5,2,2,9,3,hammer,45,45,1,teapot,224,160.127,-64.8734,64.8734,30711.6,64.8734,30711.6,1,1,27,2,3,2
54,5,2,2,10,7,racket,270,-90,3,hammer,314,285.675,-29.3253,29.3253,39425.6,29.3253,39425.6,1,1,27,2,3,2
54,5,2,2,11,6,trumpet,315,-45,1,teapot,251,255.104,3.1037,3.1037,16874.3,3.1037,16874.3,1,1,27,2,3,2
54,5,2,2,12,5,hair dryer,270,-90,4,banana,224,33.8918,168.892,168.892,8227.84,#NULL!,8227.84,1,1,27,2,3,2
54,5,2,2,13,4,banana,270,-90,7,racket,89,143.341,53.341,53.341,14295.6,53.341,14295.6,1,1,27,2,3,2
54,5,2,2,14,1,teapot,90,90,5,hair dryer,314,290.29,-24.7099,24.7099,10325.1,24.7099,10325.1,1,1,27,2,3,2
54,5,2,2,15,2,horse,45,45,1,teapot,134,162.733,27.7328,27.7328,9261.63,27.7328,9261.63,1,1,27,2,3,2
54,5,2,2,16,7,racket,315,-45,4,banana,224,244.231,19.2311,19.2311,4507.81,19.2311,4507.81,1,1,27,2,3,2
54,5,2,2,17,3,hammer,90,90,4,banana,0,304.537,-55.463,55.463,8767.5,55.463,8767.5,1,1,27,2,3,2
54,5,2,2,18,5,hair dryer,225,-135,7,racket,224,225,0,0,15377.1,0,15377.1,1,1,27,2,3,2
54,5,2,2,19,6,trumpet,135,135,5,hair dryer,44,118.032,73.0316,73.0316,8532.81,73.0316,8532.81,1,1,27,2,3,2
54,5,2,2,20,7,racket,180,180,1,teapot,62,34.5001,-28.4999,28.4999,11695.9,28.4999,11695.9,1,1,27,2,3,2
54,5,2,2,21,4,banana,0,0,3,hammer,269,225,-45,45,9078.81,45,9078.81,1,1,27,2,3,2
54,5,2,2,22,7,racket,135,135,6,trumpet,179,176.284,-3.7162,3.7162,3892.94,3.7162,3892.94,1,1,27,2,3,2
54,5,2,2,23,7,racket,315,-45,6,trumpet,0,354.446,-5.5543,5.5543,3431.56,5.5543,3431.56,1,1,27,2,3,2
54,5,2,2,24,4,banana,0,0,7,racket,0,28.3244,28.3244,28.3244,37365.8,28.3244,37365.8,1,1,27,2,3,2
54,5,2,2,25,7,racket,180,180,6,trumpet,134,132.076,-2.9242,2.9242,9251.69,2.9242,9251.69,1,1,27,2,3,2
54,5,2,2,26,4,banana,90,90,1,teapot,179,131.95,-48.05,48.05,11410.3,48.05,11410.3,1,1,27,2,3,2
54,5,2,2,27,2,horse,135,135,3,hammer,0,345.446,-14.5544,14.5544,16389.9,14.5544,16389.9,1,1,27,2,3,2
54,5,2,2,28,2,horse,0,0,1,teapot,179,174.382,-5.6183,5.6183,10866.8,5.6183,10866.8,1,1,27,2,3,2
54,5,2,2,29,1,teapot,90,90,6,trumpet,296,296.41,-0.5902,0.5902,13325.1,0.5902,13325.1,1,1,27,2,3,2
54,5,2,2,30,4,banana,315,-45,7,racket,44,116.837,71.8373,71.8373,6783.5,71.8373,6783.5,1,1,27,2,3,2
54,5,2,2,31,6,trumpet,135,135,2,horse,89,109.876,19.8765,19.8765,4873.25,19.8765,4873.25,1,1,27,2,3,2
54,5,2,2,32,5,hair dryer,0,0,1,teapot,224,211.384,-13.6164,13.6164,9195.38,13.6164,9195.38,1,1,27,2,3,2
54,5,2,2,33,2,horse,45,45,3,hammer,89,101.55,11.5497,11.5497,9164.94,11.5497,9164.94,1,1,27,2,3,2
54,5,2,2,34,5,hair dryer,225,-135,6,trumpet,134,166.011,31.0107,31.0107,15229.9,31.0107,15229.9,1,1,27,2,3,2
54,5,2,2,35,4,banana,315,-45,3,hammer,314,258.582,-56.4175,56.4175,5497.13,56.4175,5497.13,1,1,27,2,3,2
54,5,2,2,36,6,trumpet,225,-135,2,horse,0,0,0,0,6869,0,6869,1,1,27,2,3,2
54,5,2,2,37,2,horse,90,90,1,teapot,89,136.327,46.3266,46.3266,15514.7,46.3266,15514.7,1,1,27,2,3,2
54,5,2,2,38,2,horse,45,45,6,trumpet,0,345.467,-14.5334,14.5334,9298.69,14.5334,9298.69,1,1,27,2,3,2
54,5,2,2,39,2,horse,180,180,6,trumpet,224,214.02,-10.9801,10.9801,9500.81,10.9801,9500.81,1,1,27,2,3,2
54,5,2,2,40,1,teapot,0,0,5,hair dryer,44,17.0438,-27.9562,27.9562,14473.7,27.9562,14473.7,1,1,27,2,3,2
54,5,2,2,41,3,hammer,270,-90,7,racket,134,154.198,19.1976,19.1976,11596.4,19.1976,11596.4,1,1,27,2,3,2
54,5,2,2,42,7,racket,180,180,5,hair dryer,89,87.6237,-2.3763,2.3763,4760.94,2.3763,4760.94,1,1,27,2,3,2
54,5,2,2,43,5,hair dryer,315,-45,4,banana,179,174.613,-5.3866,5.3866,4650.25,5.3866,4650.25,1,1,27,2,3,2
54,5,2,2,44,6,trumpet,180,180,3,hammer,0,37.6878,37.6878,37.6878,18216.9,37.6878,18216.9,1,1,27,2,3,2
54,5,2,2,45,1,teapot,45,45,3,hammer,44,33.9031,-11.0969,11.0969,10313.6,11.0969,10313.6,1,1,27,2,3,2
54,5,2,2,46,6,trumpet,180,180,2,horse,44,49.0382,4.0382,4.0382,9829.13,4.0382,9829.13,1,1,27,2,3,2
54,5,2,2,47,1,teapot,180,180,2,horse,179,180,0,0,12526.5,0,12526.5,1,1,27,2,3,2
54,5,2,2,48,1,teapot,225,-135,5,hair dryer,179,166.183,-13.8171,13.8171,9600.88,13.8171,9600.88,1,1,27,2,3,2
54,5,2,2,49,6,trumpet,225,-135,7,racket,269,245.154,-24.8458,24.8458,9484.81,24.8458,9484.81,1,1,27,2,3,2
54,5,2,2,50,1,teapot,0,0,3,hammer,89,62.0915,-27.9084,27.9084,13469.1,27.9084,13469.1,1,1,27,2,3,2
54,5,2,2,51,5,hair dryer,45,45,1,teapot,179,158.196,-21.8038,21.8038,10204.8,21.8038,10204.8,1,1,27,2,3,2
54,5,2,2,52,3,hammer,315,-45,4,banana,134,103.687,-31.3134,31.3134,12635.9,31.3134,12635.9,1,1,27,2,3,2
54,5,2,2,53,5,hair dryer,225,-135,4,banana,269,237.97,-32.0303,32.0303,19850.1,32.0303,19850.1,1,1,27,2,3,2
54,5,2,2,54,4,banana,270,-90,5,hair dryer,44,65.5449,20.5449,20.5449,8059.81,20.5449,8059.81,1,1,27,2,3,2
54,5,2,2,55,4,banana,270,-90,1,teapot,0,315.14,-44.86,44.86,4240.63,44.86,4240.63,1,1,27,2,3,2
54,5,2,2,56,4,banana,270,-90,5,hair dryer,44,68.3701,23.3702,23.3702,5029.25,23.3702,5029.25,1,1,27,2,3,2
54,5,2,2,57,3,hammer,315,-45,7,racket,89,89.21,-0.79,0.79,19805.4,0.79,19805.4,1,1,27,2,3,2
54,5,2,2,58,5,hair dryer,135,135,2,horse,134,95.0189,-39.9811,39.9811,7894.81,39.9811,7894.81,1,1,27,2,3,2
54,5,2,2,59,7,racket,225,-135,5,hair dryer,44,37.363,-7.637,7.637,9061.63,7.637,9061.63,1,1,27,2,3,2
54,5,2,2,60,2,horse,90,90,3,hammer,44,47.6731,2.6732,2.6732,11182.4,2.6732,11182.4,1,1,27,2,3,2
54,5,2,2,61,3,hammer,45,45,2,horse,269,244.231,-25.7689,25.7689,6832.81,25.7689,6832.81,1,1,27,2,3,2
54,5,2,2,62,7,racket,225,-135,6,trumpet,89,90.9394,0.9395,0.9395,9925.63,0.9395,9925.63,1,1,27,2,3,2
54,5,2,2,63,3,hammer,0,0,2,horse,314,292.484,-22.5161,22.5161,5175.25,22.5161,5175.25,1,1,27,2,3,2
54,5,2,2,64,3,hammer,0,0,2,horse,314,278.535,-36.4651,36.4651,2425.75,36.4651,2425.75,1,1,27,2,3,2
54,5,2,2,65,1,teapot,45,45,7,racket,17,2.9066,-15.0934,15.0934,14038.6,15.0934,14038.6,1,1,27,2,3,2
54,5,2,2,66,2,horse,135,135,6,trumpet,269,254.239,-15.7606,15.7606,8005.25,15.7606,8005.25,1,1,27,2,3,2
54,5,2,2,67,6,trumpet,135,135,7,racket,0,347.462,-12.5381,12.5381,3049.63,12.5381,3049.63,1,1,27,2,3,2
54,5,2,2,68,5,hair dryer,90,90,1,teapot,134,135.304,0.3038,0.3038,8819.63,0.3038,8819.63,1,1,27,2,3,2
54,5,2,2,69,5,hair dryer,0,0,4,banana,134,136.477,1.4772,1.4772,11104.5,1.4772,11104.5,1,1,27,2,3,2
54,5,2,2,70,1,teapot,90,90,2,horse,269,95.6162,-174.384,174.384,6375.75,#NULL!,6375.75,1,1,27,2,3,2
54,5,2,2,71,2,horse,135,135,5,hair dryer,314,248.33,-66.6702,66.6702,3868.75,66.6702,3868.75,1,1,27,2,3,2
54,5,2,2,72,1,teapot,45,45,2,horse,314,332.969,17.9693,17.9693,6063.5,17.9693,6063.5,1,1,27,2,3,2
38,3,2,1,1,4,banana,270,-90,1,teapot,0,305.354,-54.6455,54.6455,23224.9,54.6455,#NULL!,2,2,23,2,2,3
38,3,2,1,2,1,teapot,90,90,6,trumpet,296,278.836,-18.1644,18.1644,17402.7,18.1644,#NULL!,2,2,23,2,2,3
38,3,2,1,3,6,trumpet,135,135,2,horse,89,64.7749,-25.2251,25.2251,7470.28,25.2251,7470.28,2,2,23,2,2,3
38,3,2,1,4,7,racket,135,135,6,trumpet,179,184.108,4.1082,4.1082,5929.96,4.1082,5929.96,2,2,23,2,2,3
38,3,2,1,5,1,teapot,90,90,5,hair dryer,314,279.212,-35.7875,35.7875,5634.02,35.7875,5634.02,2,2,23,2,2,3
38,3,2,1,6,2,horse,180,180,5,hair dryer,269,225,-45,45,6586.68,45,6586.68,2,2,23,2,2,3
38,3,2,1,7,3,hammer,0,0,2,horse,314,261.744,-53.2561,53.2561,6597.27,53.2561,6597.27,2,2,23,2,2,3
38,3,2,1,8,7,racket,180,180,5,hair dryer,89,104.932,14.9324,14.9324,8062.09,14.9324,8062.09,2,2,23,2,2,3
38,3,2,1,9,2,horse,0,0,1,teapot,179,225,45,45,8579.91,45,8579.91,2,2,23,2,2,3
38,3,2,1,10,5,hair dryer,225,-135,6,trumpet,134,186.148,51.1478,51.1478,11479.5,51.1478,11479.5,2,2,23,2,2,3
38,3,2,1,11,7,racket,225,-135,6,trumpet,89,95.8864,5.8864,5.8864,7000.34,5.8864,7000.34,2,2,23,2,2,3
38,3,2,1,12,2,horse,135,135,6,trumpet,269,264.083,-5.9165,5.9165,7755.45,5.9165,7755.45,2,2,23,2,2,3
38,3,2,1,13,5,hair dryer,0,0,4,banana,134,159.639,24.6394,24.6394,12584,24.6394,12584,2,2,23,2,2,3
38,3,2,1,14,1,teapot,0,0,3,hammer,89,113.199,23.199,23.199,7487.34,23.199,7487.34,2,2,23,2,2,3
38,3,2,1,15,6,trumpet,135,135,5,hair dryer,44,100.46,55.4604,55.4604,6248.84,55.4604,6248.84,2,2,23,2,2,3
38,3,2,1,16,5,hair dryer,45,45,1,teapot,179,173.823,-6.1772,6.1772,8296.75,6.1772,8296.75,2,2,23,2,2,3
38,3,2,1,17,1,teapot,45,45,2,horse,314,301.867,-13.1333,13.1333,4124.73,13.1333,4124.73,2,2,23,2,2,3
38,3,2,1,18,6,trumpet,180,180,7,racket,314,286.558,-28.4416,28.4416,9483.38,28.4416,9483.38,2,2,23,2,2,3
38,3,2,1,19,2,horse,90,90,3,hammer,44,28.8784,-16.1216,16.1216,4637.38,16.1216,4637.38,2,2,23,2,2,3
38,3,2,1,20,2,horse,180,180,6,trumpet,224,225,0,0,8405.88,0,8405.88,2,2,23,2,2,3
38,3,2,1,21,2,horse,45,45,6,trumpet,0,348.406,-11.5938,11.5938,8287.8,11.5938,8287.8,2,2,23,2,2,3
38,3,2,1,22,2,horse,135,135,5,hair dryer,314,270,-45,45,4970.31,45,4970.31,2,2,23,2,2,3
38,3,2,1,23,6,trumpet,225,-135,7,racket,269,267.273,-2.7265,2.7265,5296.91,2.7265,5296.91,2,2,23,2,2,3
38,3,2,1,24,7,racket,180,180,6,trumpet,134,135,0,0,5863.58,0,5863.58,2,2,23,2,2,3
38,3,2,1,25,4,banana,0,0,7,racket,0,20.102,20.102,20.102,7289.27,20.102,7289.27,2,2,23,2,2,3
38,3,2,1,26,3,hammer,0,0,2,horse,314,295.313,-19.6866,19.6866,7284.63,19.6866,7284.63,2,2,23,2,2,3
38,3,2,1,27,6,trumpet,225,-135,2,horse,0,335.223,-24.7766,24.7766,13523.3,24.7766,13523.3,2,2,23,2,2,3
38,3,2,1,28,7,racket,270,-90,3,hammer,314,287.971,-27.0289,27.0289,8509.31,27.0289,8509.31,2,2,23,2,2,3
38,3,2,1,29,7,racket,315,-45,3,hammer,269,229.624,-40.3758,40.3758,12063.9,40.3758,12063.9,2,2,23,2,2,3
38,3,2,1,30,3,hammer,90,90,4,banana,0,294.79,-65.2095,65.2095,8614.84,#NULL!,8614.84,2,2,23,2,2,3
38,3,2,1,31,6,trumpet,225,-135,5,hair dryer,314,308.572,-6.4283,6.4283,14447,6.4283,#NULL!,2,2,23,2,2,3
38,3,2,1,32,5,hair dryer,315,-45,4,banana,179,188.748,8.7485,8.7485,9297.34,8.7485,9297.34,2,2,23,2,2,3
38,3,2,1,33,1,teapot,45,45,7,racket,17,351.252,-26.7484,26.7484,8028.13,26.7484,8028.13,2,2,23,2,2,3
38,3,2,1,34,7,racket,315,-45,4,banana,224,266.46,41.4597,41.4597,9954.28,41.4597,9954.28,2,2,23,2,2,3
38,3,2,1,35,5,hair dryer,90,90,1,teapot,134,135,0,0,9669.13,0,9669.13,2,2,23,2,2,3
38,3,2,1,36,3,hammer,45,45,2,horse,269,259.487,-10.5131,10.5131,4838.91,10.5131,4838.91,2,2,23,2,2,3
38,3,2,1,37,3,hammer,270,-90,7,racket,134,113.199,-21.801,21.801,11586.8,21.801,11586.8,2,2,23,2,2,3
38,3,2,1,38,5,hair dryer,135,135,2,horse,134,86.1337,-48.8663,48.8663,9616.59,48.8663,9616.59,2,2,23,2,2,3
38,3,2,1,39,4,banana,315,-45,3,hammer,314,270,-45,45,8831.16,45,8831.16,2,2,23,2,2,3
38,3,2,1,40,4,banana,315,-45,7,racket,44,91.5584,46.5585,46.5585,7067.75,46.5585,7067.75,2,2,23,2,2,3
38,3,2,1,41,2,horse,45,45,3,hammer,89,98.1308,8.1308,8.1308,7458.19,8.1308,7458.19,2,2,23,2,2,3
38,3,2,1,42,4,banana,270,-90,5,hair dryer,44,45.1318,0.1318,0.1318,8326.63,0.1318,8326.63,2,2,23,2,2,3
38,3,2,1,43,5,hair dryer,0,0,1,teapot,224,225,0,0,6986.75,0,6986.75,2,2,23,2,2,3
38,3,2,1,44,5,hair dryer,270,-90,4,banana,224,225,0,0,9731.31,0,9731.31,2,2,23,2,2,3
38,3,2,1,45,1,teapot,180,180,2,horse,179,183.231,3.2305,3.2305,5901.44,3.2305,5901.44,2,2,23,2,2,3
38,3,2,1,46,3,hammer,45,45,1,teapot,224,227.863,2.8627,2.8627,4803.13,2.8627,4803.13,2,2,23,2,2,3
38,3,2,1,47,2,horse,90,90,1,teapot,89,118.254,28.2539,28.2539,11747.1,28.2539,11747.1,2,2,23,2,2,3
38,3,2,1,48,6,trumpet,315,-45,1,teapot,251,261.108,9.1081,9.1081,8023.25,9.1081,8023.25,2,2,23,2,2,3
38,3,2,1,49,7,racket,315,-45,6,trumpet,0,354.725,-5.2753,5.2753,3650.19,5.2753,3650.19,2,2,23,2,2,3
38,3,2,1,50,4,banana,90,90,1,teapot,179,160.947,-19.0527,19.0527,5594.97,19.0527,5594.97,2,2,23,2,2,3
38,3,2,1,51,3,hammer,315,-45,7,racket,89,100.132,10.1324,10.1324,4408.41,10.1324,4408.41,2,2,23,2,2,3
38,3,2,1,52,2,horse,45,45,1,teapot,134,141.377,6.377,6.377,6770.66,6.377,6770.66,2,2,23,2,2,3
38,3,2,1,53,2,horse,135,135,3,hammer,0,355.308,-4.6922,4.6922,5155.63,4.6922,5155.63,2,2,23,2,2,3
38,3,2,1,54,5,hair dryer,225,-135,7,racket,224,225,0,0,4741.44,0,4741.44,2,2,23,2,2,3
38,3,2,1,55,5,hair dryer,225,-135,4,banana,269,264.174,-5.8261,5.8261,3048.63,5.8261,3048.63,2,2,23,2,2,3
38,3,2,1,56,7,racket,225,-135,5,hair dryer,44,44.4228,-0.5772,0.5772,5799.56,0.5772,5799.56,2,2,23,2,2,3
38,3,2,1,57,1,teapot,225,-135,5,hair dryer,179,142.289,-37.7108,37.7108,7086.63,37.7108,7086.63,2,2,23,2,2,3
38,3,2,1,58,1,teapot,45,45,3,hammer,44,43.1719,-1.8281,1.8281,6049.38,1.8281,6049.38,2,2,23,2,2,3
38,3,2,1,59,6,trumpet,180,180,2,horse,44,18.523,-26.477,26.477,9919.06,26.477,9919.06,2,2,23,2,2,3
38,3,2,1,60,3,hammer,315,-45,4,banana,134,83.2389,-51.7611,51.7611,9512.56,51.7611,9512.56,2,2,23,2,2,3
38,3,2,1,61,1,teapot,0,0,5,hair dryer,44,23.6598,-21.3402,21.3402,7610.69,21.3402,7610.69,2,2,23,2,2,3
38,3,2,1,62,7,racket,180,180,1,teapot,62,34.6328,-28.3672,28.3672,5195.94,28.3672,5195.94,2,2,23,2,2,3
38,3,2,1,63,6,trumpet,180,180,3,hammer,0,321.161,-38.839,38.839,6944.88,38.839,6944.88,2,2,23,2,2,3
38,3,2,1,64,3,hammer,90,90,2,horse,224,225,0,0,6849.75,0,6849.75,2,2,23,2,2,3
38,3,2,1,65,6,trumpet,135,135,7,racket,0,355.6,-4.4003,4.4003,4075.94,4.4003,4075.94,2,2,23,2,2,3
38,3,2,1,66,4,banana,270,-90,7,racket,89,126.807,36.807,36.807,10302.1,36.807,10302.1,2,2,23,2,2,3
38,3,2,1,67,5,hair dryer,135,135,6,trumpet,224,254.778,29.7776,29.7776,5645.94,29.7776,5645.94,2,2,23,2,2,3
38,3,2,1,68,1,teapot,90,90,2,horse,269,348.406,78.4063,78.4063,4506.06,#NULL!,4506.06,2,2,23,2,2,3
38,3,2,1,69,4,banana,270,-90,5,hair dryer,44,45.0257,0.0257,0.0257,8055.38,0.0257,8055.38,2,2,23,2,2,3
38,3,2,1,70,7,racket,270,-90,4,banana,269,303.922,33.9225,33.9225,6829.69,33.9225,6829.69,2,2,23,2,2,3
38,3,2,1,71,3,hammer,270,-90,4,banana,179,135,-45,45,6467.69,45,6467.69,2,2,23,2,2,3
38,3,2,1,72,4,banana,0,0,3,hammer,269,225,-45,45,5046.25,45,5046.25,2,2,23,2,2,3
33,2,1,2,1,4,banana,270,-90,7,racket,89,99.0959,9.0959,9.0959,34314.9,9.0959,#NULL!,1,2,20,1,1,4
33,2,1,2,2,3,hammer,270,-90,7,racket,134,103.04,-31.9599,31.9599,18345.9,31.9599,18345.9,1,2,20,1,1,4
33,2,1,2,3,3,hammer,270,-90,4,banana,179,128.687,-51.3134,51.3134,10691,51.3134,10691,1,2,20,1,1,4
33,2,1,2,4,7,racket,225,-135,6,trumpet,89,98.4984,8.4984,8.4984,13894.6,8.4984,13894.6,1,2,20,1,1,4
33,2,1,2,5,6,trumpet,315,-45,1,teapot,251,264.373,12.373,12.373,32054.8,12.373,32054.8,1,2,20,1,1,4
33,2,1,2,6,1,teapot,0,0,3,hammer,89,101.55,11.5497,11.5497,10087.3,11.5497,10087.3,1,2,20,1,1,4
33,2,1,2,7,7,racket,270,-90,4,banana,269,292.942,22.942,22.942,21417.3,22.942,21417.3,1,2,20,1,1,4
33,2,1,2,8,5,hair dryer,45,45,1,teapot,179,226.596,46.5956,46.5956,11462.8,46.5956,11462.8,1,2,20,1,1,4
33,2,1,2,9,5,hair dryer,135,135,2,horse,134,116.463,-18.5373,18.5373,25622.4,18.5373,25622.4,1,2,20,1,1,4
33,2,1,2,10,3,hammer,45,45,2,horse,269,275.907,5.9074,5.9074,11683.3,5.9074,11683.3,1,2,20,1,1,4
33,2,1,2,11,7,racket,180,180,5,hair dryer,89,112.303,22.3032,22.3032,14260.1,22.3032,14260.1,1,2,20,1,1,4
33,2,1,2,12,3,hammer,90,90,4,banana,0,101.26,101.26,101.26,72603.6,#NULL!,#NULL!,1,2,20,1,1,4
33,2,1,2,13,4,banana,270,-90,5,hair dryer,44,81.3715,36.3715,36.3715,23626.7,36.3715,23626.7,1,2,20,1,1,4
33,2,1,2,14,3,hammer,315,-45,4,banana,134,98.9734,-36.0266,36.0266,10990.1,36.0266,10990.1,1,2,20,1,1,4
33,2,1,2,15,3,hammer,315,-45,7,racket,89,81.3715,-8.6285,8.6285,8981.84,8.6285,8981.84,1,2,20,1,1,4
33,2,1,2,16,2,horse,45,45,3,hammer,89,94.4944,4.4944,4.4944,16821.7,4.4944,16821.7,1,2,20,1,1,4
33,2,1,2,17,1,teapot,90,90,5,hair dryer,314,316.01,1.0098,1.0098,13552.7,1.0098,13552.7,1,2,20,1,1,4
33,2,1,2,18,6,trumpet,180,180,7,racket,314,312.293,-2.7073,2.7073,15131.4,2.7073,15131.4,1,2,20,1,1,4
33,2,1,2,19,5,hair dryer,270,-90,4,banana,224,232.995,7.9951,7.9951,10852.1,7.9951,10852.1,1,2,20,1,1,4
33,2,1,2,20,1,teapot,180,180,2,horse,179,124.27,-55.7295,55.7295,13040.3,55.7295,13040.3,1,2,20,1,1,4
33,2,1,2,21,2,horse,90,90,3,hammer,44,84.8883,39.8883,39.8883,16102.2,39.8883,16102.2,1,2,20,1,1,4
33,2,1,2,22,7,racket,180,180,6,trumpet,134,126.176,-8.8243,8.8243,8863.69,8.8243,8863.69,1,2,20,1,1,4
